candidate_id,current_level,offered_level,seniority_jump,years_experience,months_in_current_role,notice_period_days,current_salary,offered_salary,salary_increase_pct,remote_policy_match,interview_score,recruiter_sentiment,hiring_manager_sentiment,process_length_days,response_time_hours,competing_offers,employer_brand_score,technical_test_score,candidate_nps,relocation_required,visa_required,stage_drop_risk,offer_accepted
CAND-0688,Mid,Mid,0,4,38,30,546266,678000,24.2,1,3.15,4.2,3.2,22,19.2,1,3.9,70.6,0,0,0,0.345,1
CAND-0689,Senior,Lead,1,10,46,30,640056,716000,11.9,1,3.2,4.1,2.7,18,12.0,1,2.9,56.3,28,0,0,0.324,1
CAND-0690,Junior,Junior,0,3,19,60,411457,476000,15.8,0,3.89,3.3,4.1,11,18.9,0,3.6,81.5,70,0,0,0.174,1
CAND-0691,Mid,Senior,1,4,28,60,613315,672000,9.5,0,3.11,3.5,2.2,15,65.1,0,3.6,,59,0,0,0.286,0
CAND-0692,Mid,Senior,1,5,15,30,612773,643000,4.9,1,3.97,3.2,3.5,14,25.2,1,3.5,,47,0,1,0.402,1
CAND-0693,Mid,Junior,-1,6,24,60,553839,544000,-1.7,1,3.0,3.4,3.5,69,42.9,1,3.9,59.5,92,0,0,0.557,0
CAND-0694,Junior,Mid,1,3,28,90,460636,481000,4.5,0,4.78,2.8,1.8,14,13.4,0,3.1,63.8,3,0,0,0.197,0
CAND-0695,Junior,Senior,2,2,36,14,446483,496000,11.1,1,3.74,3.9,3.0,32,5.4,1,3.2,,78,0,0,0.351,1
CAND-0696,Mid,Senior,1,7,18,30,500505,580000,15.9,1,3.07,4.5,3.6,35,11.5,1,4.0,,-17,0,0,0.337,1
CAND-0697,Mid,Senior,1,4,26,30,617625,760000,23.1,1,3.09,2.9,3.8,32,5.4,1,4.5,58.3,65,0,0,0.411,1
CAND-0698,Mid,Mid,0,7,28,0,513525,565000,10.0,1,3.14,4.6,3.2,13,57.9,1,3.7,,90,0,0,0.398,0
CAND-0699,Junior,Mid,1,2,10,60,460402,488000,6.1,1,4.46,3.7,4.0,21,26.9,1,4.0,63.5,47,0,1,0.392,1
CAND-0700,Mid,Senior,1,6,35,60,576008,582000,1.0,1,2.61,3.8,3.3,11,20.5,1,4.2,,76,0,0,0.348,1
CAND-0701,Mid,Senior,1,7,22,14,524348,620000,18.3,1,3.03,2.2,3.4,24,41.9,1,4.2,38.6,85,0,0,0.526,0
CAND-0702,Junior,Senior,2,1,22,60,451187,570000,26.4,0,3.11,2.2,3.6,16,1.6,0,3.1,69.5,-26,0,0,0.208,1
CAND-0703,Mid,Mid,0,4,25,60,487273,611000,25.4,1,3.49,3.7,4.2,33,21.9,0,3.2,,75,0,0,0.206,1
CAND-0704,Junior,Junior,-1,2,16,90,444236,535000,20.4,1,3.31,4.2,2.8,43,3.3,0,3.3,81.2,94,0,0,0.152,1
CAND-0705,Junior,Mid,1,1,23,30,455569,545000,19.7,1,2.46,3.1,3.0,32,12.1,0,4.9,64.2,61,1,0,0.215,1
CAND-0706,Director,Director,1,20,45,90,1114607,1441000,29.3,0,3.22,4.9,2.8,26,8.9,0,4.0,50.1,-8,0,0,0.086,1
CAND-0707,Mid,Mid,0,4,26,30,629749,737000,17.0,1,3.43,4.2,3.1,24,23.6,1,4.0,38.9,-29,0,0,0.36,0
CAND-0708,Senior,Senior,0,12,28,30,854096,1023000,19.8,1,3.06,2.9,4.7,58,15.3,1,3.9,54.6,13,1,1,0.493,1
CAND-0709,Mid,Junior,-1,4,33,14,587157,652000,11.1,0,3.98,3.6,3.9,17,46.8,0,2.9,74.3,-39,1,0,0.239,1
CAND-0710,Senior,Senior,0,8,52,0,640908,652000,1.7,1,4.14,5.0,2.4,46,6.7,1,4.9,,54,0,0,0.319,1
CAND-0711,Senior,Lead,1,10,37,60,841225,907000,7.8,0,3.45,2.6,2.9,49,24.8,0,4.0,68.8,-55,0,0,0.315,1
CAND-0712,Mid,Senior,1,7,39,30,588352,670000,13.9,0,3.66,4.0,3.7,26,14.3,0,4.1,,4,0,1,0.154,1
CAND-0713,Mid,Mid,0,6,16,30,575967,659000,14.5,1,1.99,3.3,2.6,20,2.4,1,2.6,,44,0,0,0.352,1
CAND-0714,Mid,Mid,0,5,31,14,568989,747000,31.3,1,3.21,4.2,2.7,28,4.9,0,4.2,55.3,49,0,1,0.122,1
CAND-0715,Mid,Junior,-1,5,19,60,515079,591000,14.7,1,4.2,4.6,4.6,12,10.5,1,3.5,,60,0,0,0.277,1
CAND-0716,Director,Director,0,18,33,0,1192628,1486000,24.6,0,3.2,3.3,2.8,11,37.1,0,2.9,84.8,75,0,0,0.219,0
CAND-0717,Senior,Lead,1,12,28,60,751889,828000,10.1,1,2.98,4.5,4.3,13,19.4,0,3.1,86.0,-67,0,0,0.107,0
CAND-0718,Director,Director,2,20,59,14,1242063,1381000,11.2,0,5.0,5.0,4.5,16,3.8,1,2.9,65.4,-49,0,0,0.245,1
CAND-0719,Junior,Mid,1,2,33,14,429323,438000,2.0,0,4.77,3.7,2.7,30,10.6,0,2.9,,-59,0,0,0.171,1
CAND-0720,Senior,Mid,-1,10,38,30,816392,876000,7.3,1,3.83,4.2,2.6,59,91.6,1,3.7,,42,0,1,0.608,0
CAND-0721,Director,Director,1,18,32,30,1332053,1581000,18.7,0,4.3,3.1,3.2,18,13.6,0,3.5,42.4,-70,0,0,0.188,1
CAND-0722,Junior,Mid,1,3,22,30,426105,486000,14.1,1,1.94,3.6,2.4,73,8.8,0,3.9,94.8,79,0,0,0.268,1
CAND-0723,Junior,Mid,1,1,27,30,410164,502000,22.5,1,2.95,3.5,3.5,78,19.9,1,4.7,,4,0,0,0.513,1
CAND-0724,Senior,Lead,1,10,37,90,772957,894000,15.6,0,3.17,4.2,3.2,79,26.1,1,3.6,40.5,96,0,0,0.489,1
CAND-0725,Mid,Mid,0,7,11,30,481049,533000,10.8,1,3.33,4.6,3.7,58,7.7,0,2.4,94.9,50,0,0,0.172,1
CAND-0726,Senior,Senior,0,12,27,0,693281,924000,33.3,1,3.16,3.5,4.7,23,20.1,0,3.6,,45,0,0,0.191,1
CAND-0727,Junior,Junior,0,2,23,30,423271,479000,13.2,0,1.71,4.8,4.1,12,8.8,1,4.4,51.1,82,0,0,0.261,1
CAND-0728,Senior,Senior,0,12,41,60,706697,880000,24.5,0,3.77,4.8,3.8,34,25.0,0,3.6,,75,0,0,0.15,1
CAND-0729,Junior,Junior,0,3,3,30,446351,493000,10.4,1,3.88,4.3,1.6,33,14.4,0,4.6,79.6,64,0,1,0.151,1
CAND-0730,Junior,Mid,1,3,22,14,416534,502000,20.4,0,4.62,3.2,3.8,59,19.7,1,4.0,,95,0,0,0.488,0
CAND-0731,Junior,Mid,1,3,25,60,473034,579000,22.4,1,2.95,3.1,5.0,89,5.7,0,2.6,,42,0,1,0.326,1
CAND-0732,Senior,Lead,1,12,44,30,698097,809000,15.9,0,2.89,3.0,1.0,30,5.4,0,3.8,81.1,84,0,0,0.2,0
CAND-0733,Senior,Senior,0,8,42,30,824885,765000,-7.2,0,1.62,4.4,4.0,22,31.4,0,3.9,,35,0,0,0.163,1
CAND-0734,Mid,Lead,2,6,35,14,505037,577000,14.2,1,3.29,2.6,3.3,16,11.3,1,4.3,72.2,87,1,0,0.408,1
CAND-0735,Mid,Lead,2,5,22,14,507278,635000,25.1,1,4.13,4.1,2.6,10,16.2,1,4.8,,13,0,0,0.317,1
CAND-0736,Lead,Director,1,15,22,30,959344,1139000,18.7,0,3.07,2.7,4.1,30,9.0,1,4.2,32.1,19,0,0,0.427,0
CAND-0737,Mid,Lead,2,5,26,30,579173,683000,18.0,0,5.0,4.3,4.9,33,29.9,0,4.0,62.9,72,0,0,0.19,1
CAND-0738,Senior,Lead,1,12,46,30,678294,668000,-1.5,1,3.32,3.6,4.1,56,6.6,0,4.1,71.9,1,1,0,0.225,0
CAND-0739,Mid,Lead,2,5,43,30,553277,595000,7.5,1,3.6,4.7,3.1,30,10.6,0,3.6,,6,0,0,0.111,1
CAND-0740,Mid,Mid,0,5,37,30,484694,570000,17.7,1,2.55,4.5,2.6,70,26.7,0,2.8,,23,0,0,0.252,1
CAND-0741,Mid,Mid,0,6,34,90,538150,633000,17.7,1,3.7,4.7,3.5,38,39.4,0,3.7,83.7,72,0,0,0.201,1
CAND-0742,Mid,Mid,0,4,33,60,547470,684000,24.9,0,2.11,4.8,4.2,58,7.2,0,3.9,,91,0,1,0.159,1
CAND-0743,Senior,Senior,0,10,30,60,661556,746000,12.7,1,3.99,3.7,3.1,14,86.5,1,3.0,45.7,71,0,0,0.525,0
CAND-0744,Mid,Mid,0,6,28,14,529086,623000,17.7,0,4.01,2.7,3.1,60,16.7,1,4.5,85.0,86,1,0,0.513,0
CAND-0745,Junior,Mid,1,3,40,14,398907,455000,14.1,0,4.45,2.8,5.0,41,4.3,0,4.3,74.7,57,0,0,0.234,1
CAND-0746,Lead,Director,1,15,32,30,1022767,1075000,5.1,0,2.79,1.9,4.4,15,17.6,1,2.9,,-55,1,0,0.463,1
CAND-0747,Mid,Senior,1,5,46,14,631365,592000,-6.3,1,3.61,2.7,4.4,16,8.3,1,4.5,66.5,-40,0,1,0.394,0
CAND-0748,Mid,Mid,0,7,26,90,579468,683000,17.9,0,3.89,3.7,2.1,72,18.8,0,3.5,83.4,58,1,1,0.285,1
CAND-0749,Lead,Director,1,15,55,14,853387,987000,15.6,0,3.81,3.2,2.8,10,11.7,0,3.2,72.4,27,0,1,0.159,1
CAND-0750,Senior,Lead,1,8,21,30,811822,880000,8.4,1,2.89,3.5,3.5,28,13.1,1,4.3,77.7,3,0,1,0.385,1
CAND-0751,Junior,Junior,0,2,29,30,448602,446000,-0.6,1,1.83,4.0,2.5,21,4.9,0,3.7,,48,0,1,0.119,1
CAND-0752,Director,Director,1,18,40,30,1394472,1669000,19.7,0,3.74,3.4,4.8,41,32.8,0,4.8,39.2,71,0,0,0.269,1
CAND-0753,Senior,Senior,0,8,21,14,776666,867000,11.6,1,3.39,2.7,4.7,58,3.8,0,3.2,77.3,36,0,1,0.276,0
CAND-0754,Mid,Mid,0,4,32,30,482460,574000,19.0,0,3.1,3.6,2.9,23,4.0,0,2.7,,84,0,0,0.145,0
CAND-0755,Junior,Senior,2,2,34,30,452356,592000,30.8,1,4.03,2.9,5.0,26,17.6,1,3.5,64.6,78,0,0,0.428,1
CAND-0756,Senior,Senior,0,12,27,60,694698,658000,-5.3,1,3.47,3.4,3.4,85,60.5,1,4.2,,77,0,0,0.636,0
CAND-0757,Senior,Lead,1,8,21,0,741746,799000,7.7,1,2.58,4.7,5.0,51,8.6,0,3.1,63.0,99,0,0,0.153,1
CAND-0758,Mid,Senior,1,7,29,90,496191,556000,12.1,1,2.15,3.4,3.5,66,24.6,1,2.9,66.6,21,1,0,0.504,0
CAND-0759,Lead,Director,1,15,41,60,904631,1150000,27.1,1,2.71,5.0,3.9,27,35.6,1,3.8,,68,0,0,0.349,0
CAND-0760,Senior,Senior,0,12,41,30,650529,646000,-0.7,1,5.0,4.7,4.7,18,27.5,1,2.8,63.6,88,0,0,0.327,1
CAND-0761,Junior,Junior,0,2,33,60,412175,542000,31.4,1,4.01,3.1,4.5,25,8.9,0,3.9,62.7,61,0,0,0.192,1
CAND-0762,Mid,Junior,-1,4,29,0,497675,573000,15.2,1,3.63,2.7,3.9,45,4.1,1,3.5,40.0,83,1,0,0.448,0
CAND-0763,Junior,Mid,1,3,42,90,423158,479000,13.1,1,3.37,3.6,3.3,13,1.3,0,4.0,78.4,41,0,0,0.116,1
CAND-0764,Senior,Senior,0,10,38,30,686798,771000,12.2,0,3.33,4.5,3.9,19,9.4,0,2.9,57.4,63,0,0,0.096,1
CAND-0765,Junior,Junior,0,1,20,30,450910,496000,10.1,1,4.32,3.2,2.7,11,39.6,0,4.5,70.2,-62,0,1,0.231,1
CAND-0766,Mid,Lead,2,7,13,30,610400,753000,23.4,0,3.16,4.3,3.5,26,4.0,0,3.6,63.3,99,0,0,0.11,1
CAND-0767,Senior,Lead,1,10,33,14,797048,832000,4.4,0,3.9,4.6,2.4,56,24.5,0,4.2,61.3,84,0,1,0.21,0
CAND-0768,Lead,Lead,0,15,38,90,1014188,1188000,17.1,1,3.26,3.0,1.8,10,4.7,0,4.3,66.2,90,0,0,0.154,1
CAND-0769,Mid,Senior,1,5,39,0,558678,617000,10.5,1,4.86,3.1,3.4,41,13.5,1,3.0,67.4,73,0,0,0.439,1
CAND-0770,Senior,Lead,1,12,40,60,702821,753000,7.1,0,4.02,4.2,4.5,73,24.7,0,4.2,,-8,0,0,0.272,1
CAND-0771,Junior,Junior,0,2,12,30,392204,538000,37.3,0,4.37,3.7,4.2,18,6.3,1,2.8,,-76,1,0,0.334,0
CAND-0772,Senior,Senior,0,12,37,90,826737,974000,17.8,1,3.09,3.1,3.3,43,14.4,1,2.9,77.8,89,0,1,0.446,0
CAND-0773,Junior,Mid,1,2,30,30,387394,463000,19.5,0,4.24,3.3,5.0,83,8.0,0,4.9,87.1,38,0,0,0.306,0
CAND-0774,Mid,Senior,1,5,45,30,544814,677000,24.2,1,3.28,3.5,2.9,80,24.7,0,4.4,80.8,14,0,1,0.33,1
CAND-0775,Senior,Lead,1,12,44,30,673593,682000,1.2,1,3.58,2.3,1.7,18,15.4,1,4.9,75.4,59,0,0,0.44,0
CAND-0776,Junior,Junior,0,2,31,60,421964,548000,29.8,1,4.64,4.2,1.4,13,12.9,0,3.5,,41,0,0,0.109,1
CAND-0777,Junior,Junior,-1,3,24,14,457188,421000,-8.0,1,2.77,3.2,2.3,14,57.9,1,3.8,48.4,69,0,0,0.484,0
CAND-0778,Senior,Senior,0,10,39,14,755064,809000,7.1,0,3.64,1.4,4.1,44,23.6,1,4.0,,50,0,0,0.573,1
CAND-0779,Senior,Senior,0,10,48,30,693365,762000,9.9,0,3.81,3.6,2.8,46,6.1,0,3.7,,74,0,1,0.201,0
CAND-0780,Senior,Senior,0,8,22,60,771515,920000,19.2,0,3.86,3.0,3.8,41,11.2,0,3.3,,88,0,0,0.239,1
CAND-0781,Senior,Mid,-1,8,32,14,799252,927000,16.0,1,3.18,5.0,4.9,22,11.3,0,3.2,,-5,0,0,0.077,1
CAND-0782,Mid,Senior,1,7,22,30,583700,657000,12.5,1,4.96,3.1,2.4,15,13.2,1,3.8,,27,0,0,0.38,0
CAND-0783,Mid,Lead,2,4,33,30,577077,657000,13.9,1,2.59,2.7,3.8,35,120.0,1,3.1,,44,0,0,0.716,1
CAND-0784,Mid,Senior,1,5,42,60,614537,646000,5.2,1,4.52,4.0,3.9,29,17.7,1,3.0,59.2,97,1,0,0.369,1
CAND-0785,Junior,Mid,1,3,18,90,448247,450000,0.5,1,4.35,3.1,2.6,46,1.6,0,3.9,,33,0,0,0.22,1
CAND-0786,Lead,Lead,0,15,18,30,1002631,1208000,20.5,1,4.83,3.0,4.6,27,7.1,0,3.6,,36,0,0,0.198,1
CAND-0787,Mid,Lead,2,7,25,30,636270,765000,20.2,1,2.39,4.0,3.1,22,1.8,0,4.3,93.2,69,1,1,0.113,1
CAND-0788,Mid,Mid,0,5,39,30,534740,686000,28.3,0,2.89,2.8,3.1,20,8.8,1,3.4,57.3,41,1,0,0.398,1
CAND-0789,Mid,Lead,2,6,35,0,633560,677000,6.9,0,4.54,2.4,5.0,17,1.7,0,3.4,,97,0,0,0.198,0
CAND-0790,Director,Director,2,18,52,30,1149587,1382000,20.2,1,2.19,5.0,3.9,19,5.1,0,4.0,,92,0,0,0.055,1
CAND-0791,Junior,Mid,1,2,21,60,469144,523000,11.4,0,2.38,4.1,4.2,13,2.7,1,3.2,57.2,54,1,0,0.29,1
CAND-0792,Mid,Lead,2,7,17,30,507898,633000,24.7,1,3.16,3.4,4.6,22,17.9,0,3.3,51.7,68,0,0,0.19,1
CAND-0793,Mid,Senior,1,6,35,90,612991,755000,23.2,1,3.63,3.6,2.8,11,12.2,0,3.3,,-61,0,0,0.139,1
CAND-0794,Mid,Mid,0,7,21,30,542613,629000,15.9,0,4.61,4.0,4.5,16,16.5,0,3.6,,74,0,0,0.137,1
CAND-0795,Junior,Junior,0,1,45,60,476707,529000,10.9,0,3.37,4.4,2.9,48,11.0,0,4.8,78.3,75,0,0,0.17,1
CAND-0796,Lead,Director,1,15,47,30,931777,1142000,22.6,1,3.07,3.0,2.9,21,3.0,1,2.9,56.7,32,0,0,0.374,1
CAND-0797,Director,Director,0,18,42,30,1027003,1230000,19.8,1,3.72,3.9,3.2,41,20.4,0,4.5,75.6,3,1,0,0.208,1
CAND-0798,Mid,Senior,1,7,23,30,528478,570000,7.8,0,3.83,3.2,2.8,45,83.3,0,4.1,,94,0,0,0.416,1
CAND-0799,Senior,Director,2,8,35,30,785506,801000,2.0,1,3.81,3.4,4.1,35,18.3,0,4.6,,42,1,1,0.22,1
CAND-0800,Director,Director,0,18,45,30,1039030,1157000,11.4,1,3.38,3.7,3.6,79,8.0,0,5.0,49.4,69,0,0,0.274,0
CAND-0801,Senior,Lead,1,10,47,60,824133,1052000,27.6,0,2.13,3.6,3.0,10,2.9,0,4.6,70.3,-75,0,0,0.113,0
CAND-0802,Junior,Senior,2,2,25,90,381999,475000,24.3,1,2.86,4.2,4.0,47,4.9,0,4.3,,40,0,0,0.165,1
CAND-0803,Mid,Lead,2,7,22,30,625921,651000,4.0,1,4.49,4.0,3.2,79,19.2,1,2.9,69.5,85,0,1,0.484,0
CAND-0804,Mid,Lead,2,7,48,0,532800,551000,3.5,1,3.63,2.4,3.1,61,35.6,0,3.0,,37,0,1,0.381,1
CAND-0805,Mid,Senior,1,5,30,30,485445,609000,25.5,0,3.27,2.5,3.4,15,15.8,1,3.9,78.4,64,1,0,0.423,1
CAND-0806,Senior,Director,2,10,43,30,789112,819000,3.8,0,4.28,3.3,3.8,21,27.1,0,2.7,,0,0,0,0.216,1
CAND-0807,Director,Director,1,18,41,14,1242390,1473000,18.6,1,2.71,5.0,3.8,15,24.7,1,4.1,64.7,41,0,0,0.295,1
CAND-0808,Director,Director,0,18,51,60,1011153,1097000,8.5,1,3.34,2.9,3.1,36,20.2,0,2.4,75.7,95,1,0,0.256,0
CAND-0809,Mid,Senior,1,6,33,90,485212,624000,28.6,1,3.6,3.4,4.2,44,6.3,0,4.4,64.0,60,0,0,0.21,1
CAND-0810,Junior,Mid,1,2,5,90,383339,411000,7.1,1,3.19,3.2,3.2,21,14.5,1,3.5,82.4,92,0,0,0.391,1
CAND-0811,Director,Director,0,20,68,14,1036238,1288000,24.3,1,3.57,3.2,2.8,32,5.2,0,3.8,69.4,92,1,0,0.192,1
CAND-0812,Senior,Lead,1,12,48,60,790466,915000,15.7,1,3.37,3.7,2.1,43,12.4,0,3.3,38.7,96,0,0,0.205,1
CAND-0813,Junior,Mid,1,2,20,60,433871,505000,16.3,1,2.52,4.7,4.3,26,17.0,0,2.6,,92,1,0,0.118,0
CAND-0814,Director,Director,0,18,36,30,1342816,1293000,-3.7,0,3.63,4.0,3.4,60,65.3,0,4.4,66.2,-97,0,0,0.357,1
CAND-0815,Lead,Director,1,15,45,30,1028794,969000,-5.8,1,2.57,3.0,3.6,50,3.3,0,4.5,,95,1,0,0.239,1
CAND-0816,Mid,Senior,1,6,30,60,514607,576000,12.0,1,3.62,5.0,4.3,12,19.7,0,3.5,64.2,-25,0,0,0.076,1
CAND-0817,Mid,Senior,1,7,33,30,532055,618000,16.2,1,4.46,3.7,3.0,37,53.6,1,4.1,49.0,-71,0,0,0.494,1
CAND-0818,Mid,Junior,-1,5,31,30,584509,607000,3.9,0,3.3,3.1,2.2,18,26.0,1,3.5,,-62,0,0,0.419,1
CAND-0819,Junior,Junior,-1,1,29,30,384395,401000,4.2,1,2.68,4.7,3.5,33,28.0,1,3.9,67.5,30,0,0,0.361,1
CAND-0820,Mid,Mid,0,4,44,30,607378,723000,19.1,1,3.41,3.2,3.7,78,21.9,0,4.2,54.1,66,0,1,0.336,1
CAND-0821,Senior,Director,2,12,41,14,786362,937000,19.1,0,2.92,4.9,3.2,63,44.6,0,4.0,80.2,39,1,0,0.257,1
CAND-0822,Junior,Junior,0,1,13,90,467687,528000,12.8,0,3.92,2.9,4.7,25,4.1,1,4.5,,-80,0,0,0.392,0
CAND-0823,Mid,Senior,1,4,43,60,545078,660000,21.0,0,3.4,4.7,1.2,20,3.0,0,4.0,64.5,49,1,0,0.07,1
CAND-0824,Mid,Mid,0,5,46,30,614763,636000,3.4,1,4.7,3.8,4.4,18,12.1,1,3.7,49.3,44,0,0,0.342,0
CAND-0825,Mid,Mid,0,7,61,14,618542,685000,10.8,1,4.31,4.6,4.1,32,1.4,0,3.2,,80,0,0,0.099,1
CAND-0826,Director,Director,1,18,36,30,1377057,1774000,28.8,0,3.39,5.0,3.8,13,41.7,0,3.4,55.1,17,0,0,0.133,1
CAND-0827,Mid,Senior,1,5,32,14,582652,668000,14.6,1,4.0,2.7,1.0,33,41.3,1,4.2,79.2,2,1,0,0.515,0
CAND-0828,Mid,Mid,0,5,9,14,543197,625000,15.1,1,3.22,4.6,4.6,10,7.9,1,2.8,42.8,12,0,0,0.266,1
CAND-0829,Senior,Senior,0,10,41,30,695773,938000,34.8,0,3.52,2.5,2.5,21,8.4,1,4.4,67.3,22,0,0,0.418,1
CAND-0830,Mid,Junior,-1,6,24,30,628848,638000,1.4,0,3.25,2.8,2.9,17,11.3,1,3.5,64.2,64,0,0,0.398,1
CAND-0831,Junior,Mid,1,3,43,30,451596,547000,21.2,0,4.04,3.0,3.2,82,12.8,1,3.2,83.5,48,0,0,0.534,0
CAND-0832,Mid,Senior,1,6,22,14,598943,773000,29.0,0,4.5,4.0,3.8,46,13.8,0,3.0,,28,1,0,0.197,1
CAND-0833,Junior,Junior,0,2,7,30,407584,453000,11.1,1,4.06,3.6,4.0,22,21.3,1,4.1,,34,0,0,0.386,0
CAND-0834,Junior,Junior,0,3,19,14,384300,468000,21.7,0,4.15,3.5,4.2,12,10.3,1,3.7,60.1,34,1,0,0.342,1
CAND-0835,Mid,Mid,0,6,10,90,483338,508000,5.2,1,4.15,3.7,4.1,31,31.3,1,4.7,,98,0,0,0.425,1
CAND-0836,Mid,Lead,2,5,37,30,542601,585000,7.8,0,3.89,4.1,3.6,17,19.0,0,2.9,63.1,7,1,0,0.139,1
CAND-0837,Director,Director,2,18,27,60,1116559,1312000,17.5,1,2.7,4.1,3.8,32,6.6,1,3.4,79.7,85,0,0,0.342,1
CAND-0838,Mid,Junior,-1,5,30,30,516282,626000,21.2,1,4.69,4.5,2.4,57,46.3,0,3.6,,75,0,0,0.272,0
CAND-0839,Mid,Senior,1,7,9,14,595447,739000,24.1,1,4.76,5.0,2.7,37,3.1,0,3.2,,-95,0,0,0.09,0
CAND-0840,Senior,Senior,0,8,32,90,735798,943000,28.1,1,3.34,3.6,4.2,38,11.1,0,3.7,55.1,100,0,0,0.196,1
CAND-0841,Junior,Junior,0,1,40,30,456816,518000,13.4,1,3.24,3.2,4.2,32,32.0,0,3.9,,79,0,0,0.259,1
CAND-0842,Senior,Lead,1,8,39,30,748611,934000,24.7,1,3.93,4.1,4.1,72,5.9,0,4.0,66.0,72,0,0,0.229,1
CAND-0843,Junior,Senior,2,3,15,30,408804,453000,10.9,1,3.89,2.7,2.9,73,16.6,1,4.6,70.0,39,0,0,0.542,0
CAND-0844,Director,Director,2,20,47,0,1120987,1369000,22.1,1,3.36,3.1,4.2,31,21.0,1,2.9,90.1,59,0,0,0.435,1
CAND-0845,Junior,Mid,1,2,24,60,391158,453000,15.9,1,2.62,4.4,2.4,20,5.2,0,3.9,,12,0,0,0.093,1
CAND-0846,Mid,Mid,0,5,34,30,490547,579000,18.0,1,3.71,3.5,4.4,28,11.3,1,3.3,,-74,0,0,0.38,1
CAND-0847,Junior,Mid,1,2,10,30,468713,552000,17.8,1,3.89,2.6,3.2,16,10.4,0,4.0,,87,0,1,0.206,1
CAND-0848,Director,Director,0,20,53,14,1244603,1240000,-0.4,0,4.01,2.4,4.9,38,7.0,0,4.0,,92,1,0,0.258,1
CAND-0849,Mid,Senior,1,6,3,14,639840,665000,3.9,1,3.74,3.6,2.0,30,120.0,0,3.1,70.1,-16,0,1,0.451,0
CAND-0850,Mid,Mid,0,7,23,60,543146,624000,14.9,1,3.31,4.5,5.0,13,5.7,1,3.2,65.9,82,0,0,0.273,1
CAND-0851,Junior,Mid,1,1,19,60,430870,426000,-1.2,1,4.2,4.5,3.1,16,33.3,0,4.0,,78,0,0,0.149,1
CAND-0852,Senior,Senior,0,10,42,30,747761,909000,21.5,0,3.55,3.7,3.1,29,8.2,0,3.7,,-11,0,0,0.163,1
CAND-0853,Junior,Junior,0,3,24,14,430460,524000,21.8,0,3.17,5.0,3.6,65,4.1,0,3.6,75.2,42,0,1,0.155,1
CAND-0854,Lead,Director,2,15,27,60,902970,1056000,16.9,1,3.37,3.5,2.8,34,13.5,1,4.1,85.5,42,0,0,0.399,0
CAND-0855,Junior,Junior,0,3,14,30,440817,458000,3.9,0,2.28,3.5,3.3,42,23.3,1,4.1,34.0,80,0,0,0.442,1
CAND-0856,Junior,Mid,1,3,25,30,418247,529000,26.4,0,3.37,1.5,2.7,22,30.6,0,3.4,,87,0,0,0.335,0
CAND-0857,Junior,Junior,0,1,23,30,395419,523000,32.3,0,3.98,3.2,2.8,34,58.1,0,3.2,42.3,-43,1,0,0.329,0
CAND-0858,Mid,Junior,-1,6,24,30,515577,594000,15.3,1,3.74,4.3,3.8,27,120.0,1,2.9,72.6,59,0,0,0.602,1
CAND-0859,Mid,Junior,-1,7,25,60,482921,573000,18.6,0,4.56,4.9,2.6,40,15.7,1,3.7,,80,1,0,0.334,1
CAND-0860,Junior,Junior,0,1,30,90,384676,445000,15.8,1,3.32,2.9,2.7,11,6.3,0,2.8,67.4,82,1,0,0.166,1
CAND-0861,Senior,Lead,1,10,30,14,857033,1018000,18.8,0,3.84,4.0,2.2,29,19.2,1,3.8,70.7,-21,0,1,0.372,0
CAND-0862,Mid,Mid,0,6,29,30,624535,705000,12.9,0,4.05,4.4,2.9,20,9.3,1,4.4,63.3,55,0,1,0.304,0
CAND-0863,Mid,Lead,2,6,51,30,636546,724000,13.7,0,5.0,3.6,4.6,21,30.8,0,3.5,78.0,89,0,1,0.208,1
CAND-0864,Mid,Senior,1,6,15,30,520935,637000,22.2,1,3.6,1.8,2.6,79,3.3,0,3.4,73.4,25,0,1,0.376,0
CAND-0865,Mid,Mid,0,5,11,30,605534,818000,35.1,0,2.77,3.8,2.7,16,120.0,0,4.9,,42,0,0,0.408,0
CAND-0866,Mid,Senior,1,7,37,60,552828,561000,1.4,1,4.09,4.2,3.6,21,28.7,1,4.6,,84,0,1,0.366,1
CAND-0867,Junior,Mid,1,2,17,30,470945,533000,13.1,1,4.81,2.8,3.1,30,2.3,0,3.2,51.2,-45,0,0,0.204,1
CAND-0868,Junior,Mid,1,3,20,30,469062,485000,3.4,1,3.27,3.4,5.0,61,6.0,0,3.8,66.2,89,0,1,0.247,0
CAND-0869,Lead,Lead,0,15,34,30,875152,1123000,28.3,0,4.09,2.7,3.3,25,27.6,1,3.9,61.7,24,1,0,0.463,0
CAND-0870,Director,Director,0,18,45,14,1200073,1304000,8.7,1,4.36,1.5,3.7,47,39.5,1,3.8,70.0,-99,1,0,0.613,1
CAND-0871,Mid,Senior,1,5,45,14,576491,582000,1.0,1,4.21,4.4,4.2,60,3.4,0,4.8,57.4,7,0,0,0.178,1
CAND-0872,Mid,Lead,2,4,38,60,566569,678000,19.7,1,3.59,3.6,4.2,21,24.9,0,3.8,64.8,-45,0,0,0.193,1
CAND-0873,Senior,Lead,1,8,44,14,712467,924000,29.7,1,3.01,4.9,3.6,24,1.7,0,3.8,68.1,-44,0,1,0.064,1
